,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
217,102111,female,1957/11/20,61,60-64,2016/7/6,2016,,,0.7973592909999999,0.75-0.79,0.100934248,222.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
219,37685,female,1957/1/4,62,60-64,2015/1/16,2015,,,0.7962575829999999,0.75-0.79,0.101007571,226.0,1.0,1.0,0.0,0.0,0.0,2.0,2,C,0
220,18504,female,1955/12/27,63,60-64,2015/1/1,2015,,,0.815520432,0.8-0.8400000000000001,0.081726331,227.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
221,104646,female,1956/2/4,63,60-64,1999/4/1,1999,,,0.788156912,0.75-0.79,0.109064429,228.0,1.0,1.0,0.0,1.0,0.0,3.0,2,A,0
222,36433,female,1953/6/13,65,60-64,2015/4/1,2015,,,0.796153256,0.75-0.79,0.101014508,229.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
226,39133,female,1958/2/26,61,60-64,2012/4/1,2012,,,0.7948529879999999,0.75-0.79,0.101100891,233.0,1.0,1.0,0.0,0.0,0.0,2.0,0,D,0
229,50499,male,1974/8/30,44,40-44,2014/9/30,2014,,,0.8129274759999999,0.8-0.8400000000000001,0.081932295,236.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
231,50924,female,1954/9/14,64,60-64,2015/3/1,2015,,,0.79320578,0.75-0.79,0.101210099,238.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
232,5202098,male,1955/6/28,63,60-64,1998/4/16,1998,,,0.7922167659999999,0.75-0.79,0.101903004,239.0,1.0,1.0,0.0,1.0,1.0,4.0,0,D,0
233,329890,female,1950/10/28,68,65-69,2016/4/1,2016,,,0.792456985,0.75-0.79,0.101259661,240.0,1.0,1.0,0.0,0.0,0.0,2.0,1,C,0
235,9007347,male,1952/4/9,66,65-69,2013/9/11,2013,,,0.810464174,0.8-0.8400000000000001,0.082127884,242.0,1.0,1.0,1.0,0.0,0.0,3.0,1,C,0
236,23250,female,1951/4/15,67,65-69,2008/8/19,2008,,,0.7750542420000001,0.75-0.79,0.117133002,243.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
238,20395,male,1950/2/23,69,65-69,2016/5/1,2016,,,0.790190347,0.75-0.79,0.101409371,245.0,1.0,1.0,0.0,0.0,0.0,2.0,1,D,0
240,136697,male,1960/9/13,58,55-59,2013/9/21,2013,,,0.817106656,0.8-0.8400000000000001,0.074263672,247.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
241,26274,female,1948/1/20,71,70-74,2007/3/31,2007,,,0.8168166490000001,0.8-0.8400000000000001,0.07428670400000001,248.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
242,37327,female,1960/3/1,59,55-59,2008/5/1,2008,,,0.816678135,0.8-0.8400000000000001,0.074297705,249.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
243,45443,male,1955/6/16,63,60-64,2016/4/12,2016,,,0.789273247,0.75-0.79,0.101469808,250.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
244,16962,male,1950/7/10,68,65-69,2002/5/26,2002,,,0.789249757,0.75-0.79,0.101471355,251.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
246,6000453,female,1957/11/26,61,60-64,2014/1/1,2014,,,0.8077317540000001,0.8-0.8400000000000001,0.08234474900000001,253.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
247,14743,male,1953/12/15,65,60-64,2015/4/11,2015,,,0.788527538,0.75-0.79,0.101518893,254.0,1.0,1.0,0.0,0.0,0.0,2.0,0,B,0
249,15784,male,1958/3/30,61,60-64,2017/4/11,2017,,,0.772394445,0.75-0.79,0.11715932,256.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
251,26947,female,1975/8/22,43,40-44,2013/11/13,2013,,,0.806539095,0.8-0.8400000000000001,0.082439376,258.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
253,30416,female,1948/4/20,70,65-69,2013/10/21,2013,,,0.814489127,0.8-0.8400000000000001,0.07447158799999999,260.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
254,9007361,male,1946/5/12,72,70-74,2013/6/1,2013,,,0.814303572,0.8-0.8400000000000001,0.07448633,261.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
255,53159,male,1965/1/12,54,50-54,2003/4/1,2003,,,0.7967509770000001,0.75-0.79,0.092016958,262.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
259,4128,male,1944/4/24,74,70-74,2005/4/12,2005,,,0.8132206959999999,0.8-0.8400000000000001,0.074572369,266.0,1.0,1.0,1.0,1.0,0.0,4.0,1,D,0
261,349797,male,1974/5/3,44,40-44,2015/3/10,2015,,,0.812745895,0.8-0.8400000000000001,0.074610099,268.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
262,121988,male,1951/3/26,68,65-69,2008/1/31,2008,,,0.784417241,0.75-0.79,0.102408857,269.0,1.0,1.0,0.0,1.0,1.0,4.0,2,A,0
263,108142,male,1956/10/22,62,60-64,2006/5/1,2006,,,0.8120603340000001,0.8-0.8400000000000001,0.07466457900000001,270.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
264,40842,male,1946/11/6,72,70-74,2013/12/1,2013,,,0.8119557940000001,0.8-0.8400000000000001,0.07467288700000001,271.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
265,35805,female,1956/2/7,63,60-64,2013/6/21,2013,,,0.811943898,0.8-0.8400000000000001,0.074673833,272.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
266,5609,male,1967/1/23,52,50-54,2012/7/1,2012,,,0.8118046,0.8-0.8400000000000001,0.07468490400000001,273.0,1.0,1.0,1.0,1.0,0.0,4.0,0,B,0
267,20725,male,1950/3/13,69,65-69,1974/2/1,1974,,,0.803617244,0.8-0.8400000000000001,0.082671113,274.0,1.0,1.0,1.0,0.0,0.0,3.0,1,C,0
268,409487,male,1959/3/21,60,55-59,2015/3/13,2015,,,0.803576092,0.8-0.8400000000000001,0.082674376,275.0,1.0,1.0,1.0,0.0,0.0,3.0,0,C,0
271,25684,male,1946/12/10,72,70-74,2006/4/11,2006,,,0.793260727,0.75-0.79,0.092279867,278.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
272,130641,female,1958/1/8,61,60-64,1987/1/7,1987,,,0.783692097,0.75-0.79,0.101835907,279.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
273,16051,male,1956/11/17,62,60-64,2013/4/11,2013,,,0.810716335,0.8-0.8400000000000001,0.07477139999999999,280.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
275,21919,male,1950/8/8,68,65-69,2016/4/1,2016,,,0.7833037979999999,0.75-0.79,0.101861268,282.0,1.0,1.0,0.0,0.0,0.0,2.0,1,C,0
276,24475,male,1944/12/20,74,70-74,1995/8/1,1995,,,0.81026005,0.8-0.8400000000000001,0.07480766900000001,283.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
277,104620,male,1947/10/26,71,70-74,1994/9/29,1994,,,0.8099940529999999,0.8-0.8400000000000001,0.07482881400000001,284.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
279,410146,male,1955/4/7,63,60-64,2016/4/1,2016,,,0.782516586,0.75-0.79,0.101912639,286.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
280,360665,male,1948/3/1,71,70-74,2014/4/1,2014,,,0.809529715,0.8-0.8400000000000001,0.074865727,287.0,1.0,1.0,1.0,1.0,0.0,4.0,1,C,0
281,27419,female,1946/7/5,72,70-74,2007/6/1,2007,,,0.801323804,0.8-0.8400000000000001,0.082852922,288.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
282,16271,female,1945/3/26,74,70-74,2016/11/13,2016,,,0.782189812,0.75-0.79,0.101933945,289.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
283,405973,female,1974/10/24,44,40-44,2011/7/28,2011,,,0.8078934729999999,0.8-0.8400000000000001,0.07499581799999999,290.0,1.0,1.0,1.0,1.0,0.0,4.0,1,B,0
284,127357,male,1945/4/16,73,70-74,2010/4/1,2010,,,0.807436122,0.8-0.8400000000000001,0.075032184,291.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
285,151332,male,1948/12/2,70,65-69,2011/4/12,2011,,,0.7899288940000001,0.75-0.79,0.092530256,292.0,1.0,1.0,1.0,0.0,1.0,4.0,1,B,0
288,20472,female,1948/11/12,70,65-69,2014/4/1,2014,,,0.8067042870000001,0.8-0.8400000000000001,0.075090381,295.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
289,10989,female,1951/12/13,67,65-69,1993/3/28,1993,,,0.7640561090000001,0.75-0.79,0.117233559,296.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
290,39713,male,1953/8/22,65,60-64,2010/7/14,2010,,,0.76983086,0.75-0.79,0.111391041,297.0,1.0,1.0,0.0,0.0,1.0,3.0,2,D,0
293,41242,male,1948/10/13,70,65-69,2010/11/1,2010,,,0.8045896640000001,0.8-0.8400000000000001,0.075258566,302.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
294,7882,male,1948/3/26,71,70-74,2003/2/21,2003,,,0.80441726,0.8-0.8400000000000001,0.075272279,303.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
296,367787,female,1969/9/20,49,45-49,1998/11/28,1998,,,0.804196342,0.8-0.8400000000000001,0.075289852,305.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
298,123984,female,1958/7/11,60,55-59,1984/7/1,1984,,,0.775900549,0.75-0.79,0.102954398,307.0,1.0,1.0,0.0,1.0,1.0,4.0,1,A,0
299,25865,male,1947/3/12,72,70-74,2007/4/1,2007,,,0.803277475,0.8-0.8400000000000001,0.075362949,308.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
301,22695,male,1969/7/18,49,45-49,2001/9/1,2001,,,0.803056973,0.8-0.8400000000000001,0.075380491,310.0,1.0,1.0,1.0,1.0,0.0,4.0,0,C,0
302,30415,male,1945/10/26,73,70-74,2013/10/21,2013,,,0.8028565329999999,0.8-0.8400000000000001,0.075396438,311.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
303,38699,female,1958/1/9,61,60-64,2000/2/5,2000,,,0.766708185,0.75-0.79,0.111529023,312.0,1.0,1.0,0.0,0.0,1.0,3.0,1,B,0
304,50799,female,1944/12/3,74,70-74,2005/11/21,2005,,,0.802143226,0.8-0.8400000000000001,0.075453189,313.0,1.0,1.0,1.0,1.0,0.0,4.0,1,C,0
305,6697,male,1948/8/8,70,65-69,2014/8/16,2014,,,0.79413911,0.75-0.79,0.083421936,314.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
306,408854,male,1951/9/18,67,65-69,2014/7/1,2014,,,0.793861673,0.75-0.79,0.08344389099999999,315.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
307,47536,male,1947/1/16,72,70-74,2010/11/1,2010,,,0.783888672,0.75-0.79,0.092982685,317.0,1.0,1.0,1.0,0.0,1.0,4.0,1,C,0
309,404941,male,1948/10/25,70,65-69,2013/4/11,2013,,,0.800961884,0.8-0.8400000000000001,0.075547187,319.0,1.0,1.0,1.0,1.0,0.0,4.0,0,D,0
314,408988,female,1959/11/29,59,55-59,2014/8/20,2014,,,0.791979092,0.75-0.79,0.083592834,324.0,1.0,1.0,1.0,0.0,0.0,3.0,1,B,0
316,27330,female,1948/9/14,70,65-69,2007/3/31,2007,,,0.772993406,0.75-0.79,0.102529345,326.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
317,334319,female,1953/1/1,66,65-69,2012/4/1,2012,,,0.772181371,0.75-0.79,0.103190348,327.0,1.0,1.0,0.0,1.0,1.0,4.0,2,B,0
318,9075349,male,1948/3/3,71,70-74,2010/9/1,2010,,,0.7997191379999999,0.75-0.79,0.075646083,328.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
320,16669,female,1954/1/27,65,60-64,2015/1/1,2015,,,0.7722419,0.75-0.79,0.102577634,331.0,1.0,1.0,0.0,0.0,0.0,2.0,0,D,0
322,6876,male,1947/12/23,71,70-74,2014/4/1,2014,,,0.798735504,0.75-0.79,0.075724367,333.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
324,364506,male,1947/6/2,71,70-74,2014/4/1,2014,,,0.79810446,0.75-0.79,0.075774593,335.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
325,3206,female,1946/2/1,73,70-74,2001/4/1,2001,,,0.7978324990000001,0.75-0.79,0.07579624,336.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
326,21022,male,1948/10/24,70,65-69,2014/1/1,2014,,,0.79731487,0.75-0.79,0.075837443,337.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
327,5094,male,1945/4/17,73,70-74,2010/5/16,2010,,,0.797302231,0.75-0.79,0.075838449,338.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
329,21492,male,1947/5/27,71,70-74,2011/9/1,2011,,,0.779283123,0.75-0.79,0.093326319,340.0,1.0,1.0,1.0,0.0,1.0,4.0,2,D,0
331,344672,male,1947/8/28,71,70-74,1971/1/25,1971,,,0.7792566940000001,0.75-0.79,0.093328288,342.0,1.0,1.0,1.0,0.0,1.0,4.0,2,C,0
332,7260,female,1947/12/21,71,70-74,2007/7/1,2007,,,0.796369688,0.75-0.79,0.075912683,343.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
334,7688,female,1947/11/20,71,70-74,2008/4/1,2008,,,0.7960506940000001,0.75-0.79,0.075938077,346.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
335,151373,male,1947/4/22,71,70-74,2014/4/11,2014,,,0.795701346,0.75-0.79,0.07596588900000001,347.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
336,19669,male,1945/12/26,73,70-74,2008/12/25,2008,,,0.795423001,0.75-0.79,0.075988049,348.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
337,42310,male,1951/8/4,67,65-69,2016/4/1,2016,,,0.768559129,0.75-0.79,0.102813463,349.0,1.0,1.0,0.0,0.0,0.0,2.0,2,C,0
338,18457,female,1948/2/22,71,70-74,2014/6/1,2014,,,0.794519955,0.75-0.79,0.07605994599999999,350.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
339,27045,female,1948/12/17,70,65-69,2010/4/1,2010,,,0.7601154840000001,0.75-0.79,0.110446993,351.0,1.0,1.0,0.0,1.0,0.0,3.0,2,C,0
340,27519,female,1948/6/2,70,65-69,2013/12/1,2013,,,0.7944504809999999,0.75-0.79,0.076065477,352.0,1.0,1.0,1.0,1.0,0.0,4.0,1,C,0
341,109108,male,1952/12/7,66,65-69,2014/4/11,2014,,,0.7600554690000001,0.75-0.79,0.110449836,353.0,1.0,1.0,0.0,1.0,0.0,3.0,2,A,0
343,108100,female,1952/11/20,66,65-69,2014/8/1,2014,,,0.7672091109999999,0.75-0.79,0.102899573,355.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
345,14938,male,1948/7/10,70,65-69,2013/8/1,2013,,,0.7937285909999999,0.75-0.79,0.076122955,357.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
346,9011674,male,1947/3/12,72,70-74,2012/4/1,2012,,,0.7857388129999999,0.75-0.79,0.084086076,358.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
347,45813,female,1961/1/4,58,55-59,1996/3/1,1996,,,0.7936418590000001,0.75-0.79,0.076129861,359.0,1.0,1.0,1.0,1.0,0.0,4.0,0,A,0
348,17809,female,1952/8/24,66,65-69,2012/4/1,2012,,,0.7535223679999999,0.75-0.79,0.115792626,360.0,1.0,0.0,1.0,1.0,1.0,4.0,2,B,0
352,37176,female,1946/8/9,72,70-74,2015/4/1,2015,,,0.7843091390000001,0.75-0.79,0.08419897400000001,364.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
353,130971,male,1952/8/18,66,65-69,2014/4/1,2014,,,0.791948071,0.75-0.79,0.076264737,365.0,1.0,1.0,1.0,1.0,0.0,4.0,1,C,0
354,9013344,male,1947/2/16,72,70-74,2013/12/1,2013,,,0.7919101,0.75-0.79,0.07626776099999999,366.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
355,43772,female,1949/10/18,69,65-69,2017/2/1,2017,,,0.75083479,0.75-0.79,0.117325521,367.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
356,20329,female,1954/7/8,64,60-64,2011/4/1,2011,,,0.7647669579999999,0.75-0.79,0.103054878,368.0,1.0,1.0,0.0,0.0,0.0,2.0,1,D,0
357,306348,male,1946/12/1,72,70-74,2009/4/1,2009,,,0.7739761079999999,0.75-0.79,0.093720816,369.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
358,146852,female,1948/3/10,71,70-74,2002/4/1,2002,,,0.7913772179999999,0.75-0.79,0.076310197,370.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
359,12602,female,1945/7/25,73,70-74,2015/7/26,2015,,,0.76422214,0.75-0.79,0.103089442,371.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
360,12396,female,1976/1/9,43,40-44,2009/7/31,2009,,,0.782840587,0.75-0.79,0.084314899,373.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
361,16675,male,1947/5/19,71,70-74,2015/4/1,2015,,,0.7640158140000001,0.75-0.79,0.103102524,374.0,1.0,1.0,0.0,0.0,0.0,2.0,1,B,0
362,28006,female,1946/1/1,73,70-74,2002/1/1,2002,,,0.790443252,0.75-0.79,0.07638457900000001,375.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
363,104422,female,1949/1/1,70,65-69,2015/4/1,2015,,,0.7824211809999999,0.75-0.79,0.08434799800000001,377.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
368,127415,male,1950/9/7,68,65-69,2015/9/7,2015,,,0.781496723,0.75-0.79,0.08442094300000001,382.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
369,364518,female,1949/3/25,70,65-69,2014/4/1,2014,,,0.789270859,0.75-0.79,0.076477955,383.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
370,21839,female,1949/2/15,70,65-69,2012/4/11,2012,,,0.7889994859999999,0.75-0.79,0.07649957,385.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
371,2622,male,1948/11/5,70,65-69,2015/4/1,2015,,,0.780884439,0.75-0.79,0.084469245,386.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
372,25117,male,1945/8/23,73,70-74,1978/8/1,1978,,,0.7712437240000001,0.75-0.79,0.093923297,387.0,1.0,1.0,1.0,0.0,1.0,4.0,2,D,0
374,20813,male,1949/7/31,69,65-69,2014/8/1,2014,,,0.780313158,0.75-0.79,0.084514306,389.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
376,123398,female,1944/7/13,74,70-74,2007/4/1,2007,,,0.778950026,0.75-0.79,0.084621797,391.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
378,326300,female,1949/11/8,69,65-69,2015/4/1,2015,,,0.760078007,0.75-0.79,0.103351365,393.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
379,8421,female,1964/3/1,55,50-54,2002/12/15,2002,,,0.769098182,0.75-0.79,0.094081984,395.0,1.0,1.0,1.0,0.0,1.0,4.0,2,D,0
381,209031,male,1962/4/24,56,55-59,2012/4/1,2012,,,0.7683678509999999,0.75-0.79,0.094135938,397.0,1.0,1.0,1.0,0.0,1.0,4.0,2,B,0
383,129593,male,1947/4/22,71,70-74,2013/4/1,2013,,,0.785570932,0.75-0.79,0.07677268400000001,399.0,1.0,1.0,1.0,1.0,0.0,4.0,2,C,0
384,9012617,male,1953/3/26,66,65-69,2015/10/21,2015,,,0.758298733,0.75-0.79,0.10346328,400.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A,0
385,19266,male,1946/6/3,72,70-74,1974/4/1,1974,,,0.784841415,0.75-0.79,0.076830803,401.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
386,28945,female,1946/9/25,72,70-74,2007/4/11,2007,,,0.7578660620000001,0.75-0.79,0.103490445,402.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
388,47537,female,1950/3/26,69,65-69,2010/11/1,2010,,,0.74889056,0.7000000000000001-0.7400000000000001,0.112288705,404.0,1.0,1.0,0.0,0.0,1.0,3.0,0,B,0
389,151977,male,1948/7/25,70,65-69,2015/4/1,2015,,,0.776243454,0.75-0.79,0.084835106,405.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
393,23569,male,1965/7/23,53,50-54,2001/7/6,2001,,,0.775327715,0.75-0.79,0.08490723900000001,409.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
394,301946,female,1948/3/1,71,70-74,2009/6/1,2009,,,0.782842377,0.75-0.79,0.076990072,410.0,1.0,1.0,1.0,1.0,0.0,4.0,2,B,0
395,404405,female,1951/10/7,67,65-69,2010/5/31,2010,,,0.747207348,0.7000000000000001-0.7400000000000001,0.11235801,411.0,1.0,1.0,0.0,0.0,1.0,3.0,2,A,0
396,9011476,male,1950/11/8,68,65-69,2013/4/1,2013,,,0.746978782,0.7000000000000001-0.7400000000000001,0.112367388,412.0,1.0,1.0,0.0,0.0,1.0,3.0,2,C,0
399,27090,female,1949/5/23,69,65-69,2014/4/11,2014,,,0.747425235,0.7000000000000001-0.7400000000000001,0.111036656,415.0,1.0,1.0,0.0,1.0,0.0,3.0,2,C,0
400,323723,female,1966/1/6,53,50-54,2003/4/1,2003,,,0.7723226040000001,0.75-0.79,0.08514382,416.0,1.0,1.0,1.0,0.0,0.0,3.0,1,D,0
401,117994,female,1948/8/28,70,65-69,2010/2/1,2010,,,0.780224299,0.75-0.79,0.077198684,417.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
404,340095,male,1948/6/3,70,65-69,2010/4/1,2010,,,0.7718393109999999,0.75-0.79,0.085181848,420.0,1.0,1.0,1.0,0.0,0.0,3.0,2,B,0
405,401553,male,1951/9/14,67,65-69,2017/1/1,2017,,,0.739455807,0.7000000000000001-0.7400000000000001,0.117379313,421.0,1.0,0.0,0.0,0.0,0.0,1.0,1,B,0
406,15189,female,1956/1/24,63,60-64,2016/2/21,2016,,,0.7523494490000001,0.75-0.79,0.103835096,422.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
408,355270,male,1953/7/20,65,60-64,2015/4/1,2015,,,0.752104048,0.75-0.79,0.103850353,424.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
410,17493,male,1950/7/31,68,65-69,2017/8/1,2017,,,0.73846697,0.7000000000000001-0.7400000000000001,0.117382878,426.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
411,4864,female,1974/11/24,44,40-44,2009/4/1,2009,,,0.770490624,0.75-0.79,0.08528794099999999,427.0,1.0,1.0,1.0,0.0,0.0,3.0,0,D,0
412,131748,male,1953/10/7,65,60-64,2012/5/11,2012,,,0.751741105,0.75-0.79,0.103872907,429.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
413,16169,female,1949/10/24,69,65-69,2016/4/1,2016,,,0.751534991,0.75-0.79,0.103885709,430.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
414,14406,male,1948/2/22,71,70-74,2015/4/11,2015,,,0.770083703,0.75-0.79,0.085319942,431.0,1.0,1.0,1.0,0.0,0.0,3.0,0,A,0
416,304870,female,1947/8/30,71,70-74,2006/4/1,2006,,,0.7687708590000001,0.75-0.79,0.085423161,434.0,1.0,1.0,1.0,0.0,0.0,3.0,2,A,0
417,19916,male,1948/9/12,70,65-69,1998/4/1,1998,,,0.7499805409999999,0.7000000000000001-0.7400000000000001,0.103982113,436.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
418,9912,male,1946/12/14,72,70-74,2012/2/11,2012,,,0.768241637,0.75-0.79,0.08546475699999999,437.0,1.0,1.0,1.0,0.0,0.0,3.0,1,C,0
421,46002,female,1952/5/21,66,65-69,1997/5/13,1997,,,0.748622893,0.7000000000000001-0.7400000000000001,0.104651456,441.0,1.0,1.0,0.0,1.0,1.0,4.0,1,D,0
422,37807,female,1960/6/15,58,55-59,1988/6/1,1988,,,0.757676193,0.75-0.79,0.094922097,442.0,1.0,1.0,1.0,0.0,1.0,4.0,0,C,0
423,9007243,male,1947/11/27,71,70-74,2013/4/1,2013,,,0.766887498,0.75-0.79,0.08557115900000001,443.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
424,407478,female,1947/9/13,71,70-74,2014/4/1,2014,,,0.774243287,0.75-0.79,0.077675327,444.0,1.0,1.0,1.0,1.0,0.0,4.0,2,A,0
426,36350,female,1947/8/4,71,70-74,2013/4/21,2013,,,0.7734634359999999,0.75-0.79,0.07773748,446.0,1.0,1.0,1.0,1.0,0.0,4.0,2,D,0
427,335749,male,1948/12/5,70,65-69,2014/4/1,2014,,,0.765372143,0.75-0.79,0.085690175,447.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
429,21156,male,1945/8/1,73,70-74,2014/9/7,2014,,,0.7647317640000001,0.75-0.79,0.085740452,449.0,1.0,1.0,1.0,0.0,0.0,3.0,0,A,0
430,9011838,male,1949/12/13,69,65-69,2008/5/1,2008,,,0.7452609370000001,0.7000000000000001-0.7400000000000001,0.104855105,450.0,1.0,1.0,0.0,1.0,1.0,4.0,2,D,0
431,22577,male,1952/9/2,66,65-69,2016/12/3,2016,,,0.7325512040000001,0.7000000000000001-0.7400000000000001,0.117400499,451.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
432,1025,female,1948/2/23,71,70-74,1960/6/1,1960,,,0.763700666,0.75-0.79,0.085821384,453.0,1.0,1.0,1.0,0.0,0.0,3.0,2,C,0
433,318223,male,1952/2/13,67,65-69,2015/10/1,2015,,,0.745181155,0.7000000000000001-0.7400000000000001,0.104278138,454.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
434,114165,female,1950/1/25,69,65-69,2012/4/1,2012,,,0.7328166429999999,0.7000000000000001-0.7400000000000001,0.116251786,456.0,1.0,0.0,1.0,1.0,1.0,4.0,2,B,0
435,27163,female,1944/12/18,74,70-74,2014/12/27,2014,,,0.762916448,0.75-0.79,0.085882919,457.0,1.0,1.0,1.0,0.0,0.0,3.0,2,D,0
436,36369,male,1950/12/19,68,65-69,2015/4/2,2015,,,0.7311026190000001,0.7000000000000001-0.7400000000000001,0.117403845,458.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
437,20218,female,1955/7/2,63,60-64,2009/4/19,2009,,,0.731038843,0.7000000000000001-0.7400000000000001,0.117403983,459.0,1.0,0.0,0.0,0.0,0.0,1.0,1,B,0
438,404458,female,1948/9/3,70,65-69,2015/10/1,2015,,,0.743949075,0.7000000000000001-0.7400000000000001,0.104353735,460.0,1.0,1.0,0.0,0.0,0.0,2.0,2,B,0
439,109538,male,1948/1/20,71,70-74,2005/12/21,2005,,,0.762275461,0.75-0.79,0.08593320300000001,461.0,1.0,1.0,1.0,0.0,0.0,3.0,1,C,0
441,312087,female,1947/6/28,71,70-74,2006/11/1,2006,,,0.7362848000000001,0.7000000000000001-0.7400000000000001,0.111535198,463.0,1.0,1.0,0.0,1.0,0.0,3.0,2,C,0
